	ENST_Nested	ENST_Host	geneChr_Nested	geneStart_Nested	geneEnd_Nested	SYMBOL_Nested	Strand_Nested	biotype_Nested	geneChr_Host	geneStart_Host	geneEnd_Host	SYMBOL_Host	Strand_Host	biotype_Host	Overlap_size	Strandness	pairid	seqnames	start	end	width	strand	V5	annotation	genic	Intergenic	Promoter	fiveUTR	threeUTR	Exon	Intron	downstream	distal_intergenic	exon_intron_number	exon_intron_total_number
4144	ENSMUST00000174916.1	ENSMUST00000094964.6	chr1	53443270	53443395	Gm25240	-	miRNA	chr1	53397005	53706761	Dnah7a	-	protein_coding	125	same	3192_ID	chr1	53443271	53443395	125	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	55	65
3542	ENSMUST00000158425.1	ENSMUST00000092639.11	chr10	27452288	27452360	Gm23353	+	snoRNA	chr10	26981284	27616843	Lama2	-	protein_coding	72	opposite	2393_ID	chr10	27452289	27452360	72	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	3	64
3853	ENSMUST00000161473.1	ENSMUST00000161356.7	chr5	22334441	22336118	Gm16110	+	antisense	chr5	21884453	22344702	Reln	-	protein_coding	1677	opposite	1490_ID	chr5	22334442	22336118	1677	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	64
3880	ENSMUST00000162171.1	ENSMUST00000159993.7	chr15	71810107	71813780	Gm16308	+	antisense	chr15	71795794	72034227	Col22a1	-	protein_coding	3673	opposite	1563_ID	chr15	71810108	71813780	3673	*	+	Exon	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	58	64
5809	ENSMUST00000187815.1	ENSMUST00000092639.11	chr10	27389865	27397225	4930579H20Rik	+	antisense	chr10	26981284	27616843	Lama2	-	protein_coding	7360	opposite	279_ID	chr10	27389866	27397225	7360	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	4	64
1121	ENSMUST00000083940.1	ENSMUST00000032891.14	chr7	118153479	118153610	Gm25683	+	snoRNA	chr7	118131307	118243637	Smg1	-	protein_coding	131	opposite	3388_ID	chr7	118153480	118153610	131	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	48	62
2763	ENSMUST00000146728.2	ENSMUST00000101127.11	chr5	73157013	73157884	1700071G01Rik	+	antisense	chr5	73020321	73256619	Fryl	-	protein_coding	871	opposite	76_ID	chr5	73157014	73157884	871	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	3	62
4004	ENSMUST00000168686.2	ENSMUST00000101127.11	chr5	73210155	73212643	Gm17207	-	sense_intronic	chr5	73020321	73256619	Fryl	-	protein_coding	2488	same	1662_ID	chr5	73210156	73212643	2488	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	2	62
6617	ENSMUST00000203360.1	ENSMUST00000032192.8	chr6	108519028	108525687	Gm44040	-	antisense	chr6	108213095	108551109	Itpr1	+	protein_coding	6659	opposite	4786_ID	chr6	108519029	108525687	6659	*	-	Exon	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	59	62
1423	ENSMUST00000102378.1	ENSMUST00000048646.8	chr15	35660830	35660918	Mir599	-	miRNA	chr15	35371159	35931229	Vps13b	+	protein_coding	88	opposite	6291_ID	chr15	35660831	35660918	88	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	30	61
1740	ENSMUST00000104698.1	ENSMUST00000048646.8	chr15	35660969	35661047	Mir875	-	miRNA	chr15	35371159	35931229	Vps13b	+	protein_coding	78	opposite	6784_ID	chr15	35660970	35661047	78	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	30	61
3576	ENSMUST00000158508.1	ENSMUST00000048646.8	chr15	35487399	35487536	Gm24771	+	snoRNA	chr15	35371159	35931229	Vps13b	+	protein_coding	137	same	3000_ID	chr15	35487400	35487536	137	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	17	61
5429	ENSMUST00000184343.1	ENSMUST00000032192.8	chr6	108456182	108456536	Gm27813	+	misc_RNA	chr6	108213095	108551109	Itpr1	+	protein_coding	354	same	4057_ID	chr6	108456183	108456536	354	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	44	61
6193	ENSMUST00000197023.1	ENSMUST00000032192.8	chr6	108489742	108489803	Mir7661	+	miRNA	chr6	108213095	108551109	Itpr1	+	protein_coding	61	same	6717_ID	chr6	108489743	108489803	61	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	50	61
1208	ENSMUST00000093594.1	ENSMUST00000036300.12	chr4	63256850	63256932	Mir455	+	miRNA	chr4	63215434	63334991	Col27a1	+	protein_coding	82	same	6172_ID	chr4	63256851	63256932	82	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	10	60
3191	ENSMUST00000157547.1	ENSMUST00000209154.2	chr7	119969820	119969921	Gm25217	+	snRNA	chr7	119922670	120095177	Dnah3	-	protein_coding	101	opposite	3181_ID	chr7	119969821	119969921	101	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	46	60
6577	ENSMUST00000201397.1	ENSMUST00000087204.8	chr5	150283994	150299441	Gm42556	-	antisense	chr5	150259766	150497753	Fry	+	protein_coding	15447	opposite	4609_ID	chr5	150283995	150299441	15447	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	60
6268	ENSMUST00000197919.1	ENSMUST00000029848.4	chr3	145416011	145418044	9530034A14Rik	-	antisense	chr3	145292471	145552011	Col24a1	+	protein_coding	2033	opposite	372_ID	chr3	145416012	145418044	2033	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	24	59
6415	ENSMUST00000199255.1	ENSMUST00000029848.4	chr3	145419325	145420352	D530037P16Rik	+	sense_overlapping	chr3	145292471	145552011	Col24a1	+	protein_coding	1027	same	684_ID	chr3	145419326	145420352	1027	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	24	59
6601	ENSMUST00000202688.1	ENSMUST00000202220.3	chr5	32320763	32354883	Gm36840	-	antisense	chr5	32232713	32364354	Plb1	+	protein_coding	34120	opposite	4443_ID	chr5	32320764	32354883	34120	*	-	Exon	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	34	59
202	ENSMUST00000038956.11	ENSMUST00000061753.14	chr14	32991381	33015291	Lrrc18	+	protein_coding	chr14	32959546	33185066	Wdfy4	-	protein_coding	23910	opposite	5707_ID	chr14	32991382	33015291	23910	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	44	58
1115	ENSMUST00000083918.1	ENSMUST00000110336.3	chr15	38058284	38058420	Gm22353	+	snoRNA	chr15	37967858	38078854	Ubr5	-	protein_coding	136	opposite	1976_ID	chr15	38058285	38058420	136	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	58
2683	ENSMUST00000143605.1	ENSMUST00000049308.8	chr17	27099657	27101440	Itpr3os	-	antisense	chr17	27057303	27122223	Itpr3	+	protein_coding	1783	opposite	5649_ID	chr17	27099658	27101440	1783	*	-	Exon	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	22	58
5383	ENSMUST00000184226.1	ENSMUST00000049308.8	chr17	27091244	27091311	Mir7677	+	miRNA	chr17	27057303	27122223	Itpr3	+	protein_coding	67	same	6741_ID	chr17	27091245	27091311	67	*	+	Exon	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	12	58
5571	ENSMUST00000184777.1	ENSMUST00000064454.11	chr5	115580948	115581009	Mir7029	+	miRNA	chr5	115565253	115622654	Gcn1	+	protein_coding	61	same	6569_ID	chr5	115580949	115581009	61	*	+	Exon	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	11	58
6471	ENSMUST00000199747.1	ENSMUST00000029374.7	chr3	55890305	55936699	Gm43376	+	antisense	chr3	55625194	56183701	Nbea	-	protein_coding	46394	opposite	4719_ID	chr3	55890306	55936699	46394	*	+	Exon	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	34	58
120	ENSMUST00000030840.3	ENSMUST00000103221.9	chr4	148495182	148500460	Angptl7	-	protein_coding	chr4	148448610	148557683	Mtor	+	protein_coding	5278	opposite	497_ID	chr4	148495183	148500460	5278	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	28	57
468	ENSMUST00000075422.5	ENSMUST00000029374.7	chr3	55782509	55785001	Mab21l1	+	protein_coding	chr3	55625194	56183701	Nbea	-	protein_coding	2492	opposite	5726_ID	chr3	55782510	55785001	2492	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	41	57
1432	ENSMUST00000102424.2	ENSMUST00000040025.13	chr9	67236659	67236726	Mir190a	-	miRNA	chr9	67217086	67559703	Tln2	-	protein_coding	67	same	5873_ID	chr9	67236660	67236726	67	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	53	57
1552	ENSMUST00000104088.1	ENSMUST00000029374.7	chr3	55956781	55956913	Gm22784	-	snoRNA	chr3	55625194	56183701	Nbea	-	protein_coding	132	same	2164_ID	chr3	55956782	55956913	132	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	31	57
3369	ENSMUST00000158000.1	ENSMUST00000103221.9	chr4	148555696	148555804	Gm23318	+	snRNA	chr4	148448610	148557683	Mtor	+	protein_coding	108	same	2382_ID	chr4	148555697	148555804	108	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	56	57
3553	ENSMUST00000158456.1	ENSMUST00000103221.9	chr4	148539126	148539230	Gm24002	+	snRNA	chr4	148448610	148557683	Mtor	+	protein_coding	104	same	2666_ID	chr4	148539127	148539230	104	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	44	57
3937	ENSMUST00000164465.2	ENSMUST00000071325.8	chr11	79500981	79504084	Omg	-	protein_coding	chr11	79339824	79581612	Nf1	+	protein_coding	3103	opposite	7007_ID	chr11	79500982	79504084	3103	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	36	57
3956	ENSMUST00000165610.1	ENSMUST00000071325.8	chr11	79481718	79484031	AU040972	-	antisense	chr11	79339824	79581612	Nf1	+	protein_coding	2313	opposite	526_ID	chr11	79481719	79484031	2313	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	36	57
4032	ENSMUST00000170422.3	ENSMUST00000071325.8	chr11	79513384	79530589	Evi2	-	protein_coding	chr11	79339824	79581612	Nf1	+	protein_coding	17205	opposite	759_ID	chr11	79513385	79530589	17205	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	36	57
4041	ENSMUST00000170799.7	ENSMUST00000071325.8	chr11	79526567	79530609	Evi2a	-	protein_coding	chr11	79339824	79581612	Nf1	+	protein_coding	4050	opposite	760_ID	chr11	79526568	79530609	4042	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	36	57
4758	ENSMUST00000179322.1	ENSMUST00000071325.8	chr11	79515055	79523762	Evi2b	-	protein_coding	chr11	79339824	79581612	Nf1	+	protein_coding	8707	opposite	761_ID	chr11	79515056	79523762	8707	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	36	57
6043	ENSMUST00000194490.1	ENSMUST00000107635.6	chr3	86768070	86778653	Gm37876	-	antisense	chr3	86224679	86782689	Lrba	+	protein_coding	10583	opposite	4506_ID	chr3	86768071	86778653	10583	*	-	Exon	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	54	57
6972	ENSMUST00000216972.1	ENSMUST00000040025.13	chr9	67424502	67427491	Gm47047	+	antisense	chr9	67217086	67559703	Tln2	-	protein_coding	2989	opposite	5049_ID	chr9	67424503	67427491	2989	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	2	57
479	ENSMUST00000077524.3	ENSMUST00000107635.6	chr3	86545580	86548283	Mab21l2	-	protein_coding	chr3	86224679	86782689	Lrba	+	protein_coding	2703	opposite	5727_ID	chr3	86545581	86548283	2703	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	40	56
688	ENSMUST00000082933.1	ENSMUST00000107635.6	chr3	86384246	86384353	Gm25039	+	snRNA	chr3	86224679	86782689	Lrba	+	protein_coding	107	same	3107_ID	chr3	86384247	86384353	107	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	34	56
1085	ENSMUST00000083830.1	ENSMUST00000107635.6	chr3	86364456	86364625	Gm23850	+	snRNA	chr3	86224679	86782689	Lrba	+	protein_coding	169	same	2609_ID	chr3	86364457	86364625	169	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	30	56
1707	ENSMUST00000104556.1	ENSMUST00000107635.6	chr3	86275231	86275362	Gm26343	-	snoRNA	chr3	86224679	86782689	Lrba	+	protein_coding	131	opposite	3657_ID	chr3	86275232	86275362	131	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	2	56
6057	ENSMUST00000195093.1	ENSMUST00000214889.1	chr8	128745962	128798694	Gm3952	-	protein_coding	chr8	128736975	129065512	Ccdc7a	-	protein_coding	52732	same	4565_ID	chr8	128745963	128798694	52732	*	-	Exon	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	49	56
1632	ENSMUST00000104350.1	ENSMUST00000214889.1	chr8	129017889	129018021	Gm22545	+	snoRNA	chr8	128736975	129065512	Ccdc7a	-	protein_coding	132	opposite	2047_ID	chr8	129017890	129018021	132	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	8	55
2538	ENSMUST00000137673.2	ENSMUST00000113821.7	chr6	84093771	84107007	Gm15475	-	antisense	chr6	84008589	84211060	Dysf	+	protein_coding	13236	opposite	1300_ID	chr6	84093772	84107007	13236	*	-	Exon	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	17	55
3080	ENSMUST00000157245.1	ENSMUST00000214889.1	chr8	128771169	128771296	Gm26100	+	snoRNA	chr8	128736975	129065512	Ccdc7a	-	protein_coding	127	opposite	3568_ID	chr8	128771170	128771296	127	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	52	55
5417	ENSMUST00000184313.1	ENSMUST00000113717.7	chr2	29995949	29996020	Mir6997	+	miRNA	chr2	29965559	30031451	Sptan1	+	protein_coding	71	same	6531_ID	chr2	29995950	29996020	71	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	16	55
6611	ENSMUST00000203143.1	ENSMUST00000113821.7	chr6	84008897	84012121	Gm33024	-	antisense	chr6	84008589	84211060	Dysf	+	protein_coding	3224	opposite	4362_ID	chr6	84008898	84012121	3224	*	-	Exon	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	1	55
78	ENSMUST00000023450.14	ENSMUST00000036161.11	chr16	17331370	17343575	Serpind1	+	protein_coding	chr16	17280350	17406314	Pi4ka	-	protein_coding	12205	opposite	7169_ID	chr16	17331371	17343575	12205	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	19	54
820	ENSMUST00000083364.1	ENSMUST00000069395.6	chr11	72881791	72881953	Gm26121	+	snRNA	chr11	72796225	72927120	Zzef1	+	protein_coding	162	same	3578_ID	chr11	72881792	72881953	162	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	32	54
838	ENSMUST00000083397.1	ENSMUST00000036161.11	chr16	17341905	17342012	Gm24927	-	snRNA	chr16	17280350	17406314	Pi4ka	-	protein_coding	107	same	3071_ID	chr16	17341906	17342012	107	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	19	54
3607	ENSMUST00000158599.1	ENSMUST00000069395.6	chr11	72800286	72800478	Gm22075	-	misc_RNA	chr11	72796225	72927120	Zzef1	+	protein_coding	192	opposite	1847_ID	chr11	72800287	72800478	192	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	54
5309	ENSMUST00000184024.1	ENSMUST00000133191.7	chr9	110635998	110636115	Mir8107	-	miRNA	chr9	110624788	110654161	Nbeal2	-	protein_coding	117	same	6770_ID	chr9	110635999	110636115	117	*	-	Exon	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	21	54
4268	ENSMUST00000175222.1	ENSMUST00000044532.10	chr9	107231620	107231708	Gm22238	-	miRNA	chr9	106892824	107231909	Dock3	-	protein_coding	88	same	1923_ID	chr9	107231621	107231708	88	*	-	Exon	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	1	53
563	ENSMUST00000082583.1	ENSMUST00000044532.10	chr9	107096950	107097057	Gm22454	+	snRNA	chr9	106892824	107231909	Dock3	-	protein_coding	107	opposite	2010_ID	chr9	107096951	107097057	107	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	5	52
584	ENSMUST00000082632.1	ENSMUST00000110617.1	chr15	8220003	8220114	Gm24144	+	snRNA	chr15	8169105	8271158	Cplane1	+	protein_coding	111	same	2727_ID	chr15	8220004	8220114	111	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	27	52
1617	ENSMUST00000104306.1	ENSMUST00000044532.10	chr9	107164976	107165106	Gm23595	+	snoRNA	chr9	106892824	107231909	Dock3	-	protein_coding	130	opposite	2495_ID	chr9	107164977	107165106	130	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	2	52
2780	ENSMUST00000147359.1	ENSMUST00000093193.11	chr11	34299706	34308113	4930403D09Rik	+	antisense	chr11	34226814	34783892	Dock2	-	protein_coding	8407	opposite	181_ID	chr11	34299707	34308113	8407	*	+	Exon	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	30	52
5495	ENSMUST00000184542.1	ENSMUST00000211816.1	chr8	94505045	94505105	Mir7072	+	miRNA	chr8	94434390	94527272	Nlrc5	+	protein_coding	60	same	6622_ID	chr8	94505046	94505105	60	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	30	52
744	ENSMUST00000083121.1	ENSMUST00000113457.8	chr1	82635012	82635110	n-R5s213	+	rRNA	chr1	82586975	82722059	Col4a3	+	protein_coding	98	same	6910_ID	chr1	82635013	82635110	98	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	51
1265	ENSMUST00000097247.1	ENSMUST00000042953.9	chr12	13507861	13507968	Gm22170	-	snRNA	chr12	13269132	13583811	Nbas	+	protein_coding	107	opposite	1898_ID	chr12	13507862	13507968	107	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	44	51
1335	ENSMUST00000101960.1	ENSMUST00000042953.9	chr12	13490508	13490615	Gm24142	-	snRNA	chr12	13269132	13583811	Nbas	+	protein_coding	107	opposite	2725_ID	chr12	13490509	13490615	107	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	44	51
1511	ENSMUST00000103962.1	ENSMUST00000084488.4	chr7	135131513	135131646	Gm24581	-	snoRNA	chr7	134670686	135173639	Dock1	+	protein_coding	133	opposite	2919_ID	chr7	135131514	135131646	133	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	38	51
1543	ENSMUST00000104066.1	ENSMUST00000112435.8	chr5	110692048	110692181	Gm26079	-	snoRNA	chr5	110664372	110770717	Ep400	-	protein_coding	133	same	3559_ID	chr5	110692049	110692181	133	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	28	51
3964	ENSMUST00000165963.8	ENSMUST00000093193.11	chr11	34314757	34422640	Insyn2b	+	protein_coding	chr11	34226814	34783892	Dock2	-	protein_coding	107883	opposite	5640_ID	chr11	34314758	34422640	107883	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	27	51
4549	ENSMUST00000177596.1	ENSMUST00000112435.8	chr5	110677123	110677230	Gm22716	-	snRNA	chr5	110664372	110770717	Ep400	-	protein_coding	107	same	2125_ID	chr5	110677124	110677230	107	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	40	51
4601	ENSMUST00000178031.1	ENSMUST00000112435.8	chr5	110757084	110757191	Gm22583	+	snRNA	chr5	110664372	110770717	Ep400	-	protein_coding	107	opposite	2065_ID	chr5	110757085	110757191	107	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	51
5196	ENSMUST00000183732.1	ENSMUST00000039135.5	chr14	67859635	67859745	Mir6539	-	miRNA	chr14	67752134	67933432	Dock5	-	protein_coding	110	same	6357_ID	chr14	67859636	67859745	110	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	4	51
5441	ENSMUST00000184384.1	ENSMUST00000112435.8	chr5	110666074	110666141	Mir7026	-	miRNA	chr5	110664372	110770717	Ep400	-	protein_coding	67	same	6566_ID	chr5	110666075	110666141	67	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	51	51
6363	ENSMUST00000198698.1	ENSMUST00000087883.12	chr1	45311672	45311813	Gm47302	+	miRNA	chr1	45311537	45349706	Col3a1	+	protein_coding	141	same	5096_ID	chr1	45311673	45311813	141	*	+	Exon	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	1	51
6794	ENSMUST00000210055.1	ENSMUST00000084488.4	chr7	134881925	134938305	Insyn2a	-	protein_coding	chr7	134670686	135173639	Dock1	+	protein_coding	56505	opposite	5639_ID	chr7	134881926	134938305	56380	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	27	51
7142	ENSMUST00000222785.1	ENSMUST00000042953.9	chr12	13484807	13487047	Gm48311	-	antisense	chr12	13269132	13583811	Nbas	+	protein_coding	2240	opposite	5231_ID	chr12	13484808	13487047	2240	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	44	51
1607	ENSMUST00000104275.1	ENSMUST00000115244.8	chr1	24548840	24548977	Gm26418	-	snoRNA	chr1	24263993	24587472	Col19a1	-	protein_coding	137	same	3696_ID	chr1	24548841	24548977	137	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	4	50
74910	ENSMUST00000083146.1	ENSMUST00000067252.13	chr8	122520567	122520674	Gm26497	-	snRNA	chr8	122481697	122551329	Piezo1	-	protein_coding	107	same	3734_ID	chr8	122520568	122520674	107	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	50
355	ENSMUST00000058777.7	ENSMUST00000217336.1	chr9	21835509	21837347	Angptl8	+	protein_coding	chr9	21799859	21852635	Dock6	-	protein_coding	1838	opposite	498_ID	chr9	21835510	21837347	1838	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	14	49
2276	ENSMUST00000127527.1	ENSMUST00000238701.1	chr8	84611201	84617184	Gm16183	-	antisense	chr8	84338638	84640246	Cacna1a	+	protein_coding	5983	opposite	1526_ID	chr8	84611202	84617184	5983	*	-	Exon	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	37	49
2459	ENSMUST00000134494.1	ENSMUST00000138966.8	chr4	112923695	112945317	Gm12823	+	antisense	chr4	112804615	113286973	Skint6	-	protein_coding	21622	opposite	1076_ID	chr4	112923696	112945317	21622	*	+	Exon	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	27	49
2514	ENSMUST00000137099.1	ENSMUST00000007296.11	chr5	110331205	110333203	Gm15792	-	antisense	chr5	110286305	110337474	Pole	+	protein_coding	1998	opposite	1387_ID	chr5	110331206	110333203	1998	*	-	Exon	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	43	49
2730	ENSMUST00000145279.8	ENSMUST00000164539.1	chr3	100100683	100106895	Spag17os	-	antisense	chr3	99885416	100143322	Spag17	+	protein_coding	6212	opposite	7366_ID	chr3	100100684	100106895	6212	*	-	Exon	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	42	49
5160	ENSMUST00000183635.1	ENSMUST00000101099.11	chr12	103128188	103128350	Gm27976	+	misc_RNA	chr12	102948858	103184001	Unc79	+	protein_coding	162	same	4113_ID	chr12	103128189	103128350	162	*	+	Exon	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	32	49
5178	ENSMUST00000183668.1	ENSMUST00000023828.8	chr18	88972029	88972110	Mir6359	+	miRNA	chr18	88971789	89131016	Rttn	+	protein_coding	81	same	6308_ID	chr18	88972030	88972110	81	*	+	Exon	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	1	49
5438	ENSMUST00000184374.1	ENSMUST00000217336.1	chr9	21809940	21810000	Mir7083	-	miRNA	chr9	21799859	21852635	Dock6	-	protein_coding	60	same	6637_ID	chr9	21809941	21810000	60	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	39	49
518	ENSMUST00000082458.1	ENSMUST00000238701.1	chr8	84380448	84380581	Gm23626	-	snoRNA	chr8	84338638	84640246	Cacna1a	+	protein_coding	133	opposite	2510_ID	chr8	84380449	84380581	133	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	2	48
